k1 k2 k3
6.233213946868323974e-02 -1.018482661413183665e-02 2.173500027044333871e-03
6.293147732926082649e-02 -1.369707755236458657e-02 1.094049249828296655e-03
6.346662454485013649e-02 -9.654822910081711784e-03 3.908857236572790828e-03
6.349679008665073954e-02 -1.047990474285186158e-02 1.930134071574607368e-03
6.279822773749982323e-02 -1.074633449296143184e-02 1.224202361818943485e-03
6.481535525268525277e-02 -1.172919896567783948e-02 2.503915709415438506e-03
6.396437063143731172e-02 -1.116640664872341204e-02 3.392430473204768870e-03
6.306011629688565434e-02 -1.170586250243318971e-02 1.912282894261999044e-03
6.426790954303962522e-02 -1.049310914988058063e-02 1.313844419221402160e-03
6.215634314891252399e-02 -1.144113039213513761e-02 3.950138476192438519e-03
6.387073115253832922e-02 -1.134005326356171683e-02 2.030867838029595807e-03
6.249398440188752568e-02 -1.185989217992892975e-02 7.657877230255599743e-04
6.362479590910041782e-02 -1.084812118204771247e-02 1.873615396508571118e-03
6.415022640783601959e-02 -1.047139373903570314e-02 2.712163118955057683e-03
6.301375040669099370e-02 -1.061985175549745586e-02 2.940635444090330952e-03
6.407275841219661761e-02 -1.143300557776993909e-02 2.617883206444071575e-03
6.448079167099315945e-02 -1.179442182212828150e-02 2.286979303158520604e-04
6.440692317346452533e-02 -1.033328729372681720e-02 3.518744465629941587e-03
6.447683720322752721e-02 -1.056007141370625402e-02 1.634198236159289941e-03
6.159342590099026182e-02 -1.200688481639559935e-02 3.302757714448517623e-03
6.437134091192642238e-02 -1.242018697792654502e-02 1.793382658602654667e-03
6.327293679387069325e-02 -1.160696692682085251e-02 3.110283193571289351e-03
6.397079359893445560e-02 -1.301900752244733450e-02 1.573519902197714759e-03
6.328887467041230397e-02 -1.114921114561251425e-02 2.193879172534524136e-03
6.309353306042150833e-02 -9.762969377514529867e-03 2.201669328383865087e-03
6.426556433128660650e-02 -1.102582451153855114e-02 1.332999064203505002e-03
6.354411814442548212e-02 -1.163751282135483400e-02 3.426076569021344054e-03
6.418632333719676009e-02 -1.093581323085117407e-02 1.374760480708697719e-03
6.238186712517762578e-02 -1.197880615741166166e-02 1.962736867721553979e-03
6.295320925874575702e-02 -1.180400385259236518e-02 2.909936256388689912e-03
6.449584277953518408e-02 -1.240771668651076409e-02 2.093214533502682495e-03
6.406675912777190507e-02 -7.857004444042775537e-03 9.156118866272128232e-04
6.691846120543917809e-02 -9.016686889807584704e-03 2.022242955756745064e-03
6.439046529017303233e-02 -9.947866277583927719e-03 3.300579942166953495e-03
6.358683316742244629e-02 -1.014695415944774637e-02 3.016760305903740114e-03
6.259513525594967431e-02 -1.171345870737353079e-02 1.412712674432950455e-03
6.414791724033186426e-02 -1.039579115270619636e-02 2.484235687571251239e-03
6.267842889428446029e-02 -1.218423321614277299e-02 1.111357531374437824e-03
6.381335403269258744e-02 -9.981884713534949771e-03 1.896919460691842696e-03
6.336216757180085368e-02 -1.148039255304089679e-02 2.082855725744375830e-03
6.260129712582124251e-02 -1.136307949072876133e-02 3.226172790074394170e-03
6.305160612318949642e-02 -1.147123236253985712e-02 1.620770363918985768e-03
6.287999952330008968e-02 -1.063706384811831385e-02 1.811506988374816940e-03
6.577345884137622556e-02 -1.121423877722252382e-02 2.212020861240809877e-03
6.389178632498346277e-02 -1.443892764779297622e-02 2.813723366301479345e-03
6.279460085916307999e-02 -9.206366274738739253e-03 2.094959401685733691e-03
6.198942699324710981e-02 -1.040872366180164987e-02 2.746906191090081606e-03
6.465618880903592491e-02 -9.849665868927576229e-03 3.008941137315729319e-03
6.426357784086123015e-02 -1.118862902759834577e-02 3.113391326259609682e-03
6.502817544488787016e-02 -1.070827443205686624e-02 2.346639814229070642e-03
6.514779374439971793e-02 -9.922046661965569503e-03 1.697674932722811891e-03
6.396458050056413880e-02 -9.740100080382133041e-03 2.362393454903854995e-03
6.234934973487368803e-02 -1.105267177814231450e-02 1.999137877779416650e-03
6.518940613672641327e-02 -1.180544782053442876e-02 2.383159995014455523e-03
6.436888096313300722e-02 -1.097298806887173073e-02 4.250196301202865956e-03
6.313985369214045185e-02 -1.137043901841329474e-02 3.842148661954022937e-03
6.541766031324805497e-02 -1.146793866337034173e-02 1.958467826370352549e-03
6.205287053924676832e-02 -1.040965523487609456e-02 3.561896599596270363e-03
6.291434892619443553e-02 -1.177272893997585723e-02 3.859419666991104059e-03
6.510224121532642849e-02 -9.890726884477479830e-03 3.581278492575917793e-03
6.362476512438058895e-02 -9.824311413328165599e-03 3.022811801250108177e-03
6.298864326525119295e-02 -1.196973668650062883e-02 2.353569326429078012e-03
6.316741164013148224e-02 -1.133354091770731598e-02 1.798989259229721860e-03
6.232709763415111848e-02 -1.113521760164279395e-02 2.349139132090297122e-03
6.454631087259174449e-02 -1.043482016702920734e-02 2.469840019774641182e-03
6.463200049345407816e-02 -1.060047276539384520e-02 8.116510375178187520e-04
6.395206339220524394e-02 -1.115142553734656261e-02 3.532873970598759961e-03
6.557575486787825536e-02 -1.018928120044915175e-02 8.797726486831497494e-04
6.578785417543930869e-02 -9.351743617740354564e-03 3.917706592213979211e-03
6.471164281493102521e-02 -1.109158235315468866e-02 2.603241711075066078e-03
6.369176156390954358e-02 -1.107035547754738058e-02 3.873993810399878335e-03
6.515289051504166706e-02 -9.625004772222972571e-03 3.361337699053862371e-03
6.318348213870758623e-02 -1.250364438274212397e-02 4.485378499185913026e-03
6.441842469910652458e-02 -1.200356814210999656e-02 1.820483713389026148e-03
6.117476336204227816e-02 -1.166220796459395415e-02 2.361640201924572469e-03
6.425597019964254808e-02 -1.148210290939156997e-02 3.193174329101905462e-03
6.202944979608046583e-02 -1.133413868632714150e-02 7.396923308822661580e-04
6.349035481489573307e-02 -1.168113740543703927e-02 1.615652675401049732e-03
6.167649913518311044e-02 -1.114450964742089156e-02 4.064659526709979431e-03
6.305481570559642868e-02 -1.248963103494035720e-02 2.503173869455949108e-03
6.329946974336578269e-02 -1.161746480620863553e-02 3.570336527435047369e-04
6.415470071067527758e-02 -9.200178861226898652e-03 4.309569076952457500e-03
6.378350287308379163e-02 -1.110392970519781530e-02 3.271256407045702863e-03
6.415919357631938436e-02 -1.183941060248634713e-02 3.988853293405300593e-03
6.432045514226247818e-02 -1.079098571834299913e-02 3.914390026343556039e-03
6.319323550094321784e-02 -1.002361481055000225e-02 1.928777526976371837e-03
6.275688686675989780e-02 -1.021118647528622414e-02 1.332183021954549962e-03
6.411247078643447783e-02 -1.112480491133147065e-02 2.480981062488396560e-03
6.403500015974850079e-02 -1.005460700749563618e-02 2.166851203009717564e-03
6.263885633140162112e-02 -1.097281831273871910e-02 4.228273040613753087e-03
6.506715160913698059e-02 -1.060283268626359410e-02 7.613267455228028835e-04
6.563904531895461969e-02 -9.276021177340471047e-03 2.425054352227201671e-03
6.351287804130018033e-02 -9.541271823709104871e-03 3.020336804226378402e-03
6.259459465307729009e-02 -1.157142823201337545e-02 2.624857196523167069e-03
6.400723098372418374e-02 -1.016406405444346406e-02 4.099567694934400097e-03
6.301651682945483279e-02 -1.112661888893819173e-02 1.342958115169601285e-03
6.312130116158698456e-02 -1.210647144173566947e-02 1.288225177215496231e-03
6.488291989467429022e-02 -9.214893034230980939e-03 2.968729199142858266e-03
6.331657343349439415e-02 -1.026557290037237447e-02 1.512632315460796240e-03
6.399141817681663902e-02 -1.117446590136553231e-02 3.073220111894522932e-03
6.388972295294104153e-02 -1.011357060595365065e-02 3.497786472742347996e-03
6.326549283926832801e-02 -9.789150728867282436e-03 3.582308199554740114e-03
6.424351017008236853e-02 -1.061111376648103677e-02 4.748381938648751910e-03
6.404315681921721182e-02 -1.013798027498201415e-02 3.335579895772849968e-03
6.395232548487855828e-02 -9.544025973002370766e-03 1.927061833776777533e-03
6.331791496874847325e-02 -9.805913952952521884e-03 5.455626321341958129e-03
6.446711121073411821e-02 -1.264484583352236402e-02 7.535794887412600174e-04
6.462727501951001652e-02 -9.260379558160516944e-03 4.802959432842146548e-03
6.345069169095282624e-02 -1.008877694360553468e-02 1.648916227868599260e-03
6.189175337262187160e-02 -1.175140245884423451e-02 8.273347766085681343e-04
6.287676889598328711e-02 -9.837772214461276699e-03 4.163308010498356637e-03
6.230332780279387861e-02 -8.792513736294055304e-03 3.008541163304997990e-03
6.416403358573644078e-02 -1.010450666431102207e-02 1.711744392953254423e-03
6.349320700851721067e-02 -1.217007455662695581e-02 -7.527855146187423241e-04
6.330971369908378055e-02 -1.057514050424603058e-02 4.754631820202054326e-03
6.458529937035054069e-02 -1.030798732858981270e-02 3.472034208380936349e-03
6.519697439251512239e-02 -9.778051767659251547e-03 3.142033505740160493e-03
6.344986075847153240e-02 -1.174861854488401525e-02 9.863212732336840149e-04
6.298812205490877947e-02 -9.909936509068212329e-03 3.698013697930505050e-03
6.448304525325784797e-02 -9.935970577538769111e-03 3.904037455033912418e-03
6.402565314014257991e-02 -9.271084550216274200e-03 3.914670711012410709e-03
6.520535646293237897e-02 -1.022125953062416603e-02 1.554145658748756764e-03
6.355396279474401222e-02 -1.060819264187036481e-02 2.145074105815283905e-03
6.435678075801823383e-02 -1.216284261836472758e-02 2.568134862924772999e-03
6.601966935574654638e-02 -9.254631654701028776e-03 2.808366662282277271e-03
6.359258960609873168e-02 -9.916954572224037645e-03 2.975014646412213470e-03
6.101861498691418806e-02 -1.080741300585585929e-02 1.666143495001090602e-03
6.319188885571860870e-02 -1.249650271728283690e-02 4.988949850132359809e-03
6.558598844739774170e-02 -1.095865445926993975e-02 1.628877169890713406e-03
6.478051818439625742e-02 -1.159516228730425591e-02 1.422242157646011473e-03
6.402998790796751716e-02 -1.214546682420136747e-02 2.457959611806143085e-03
6.177884351472143210e-02 -1.314171081673554120e-02 2.650116944905245298e-03
6.388787545134974599e-02 -1.031684497238263831e-02 2.069625292332871735e-03
6.215843160831210912e-02 -1.289896049346075935e-02 2.774028343858647716e-03
6.408283730052471983e-02 -9.849993147529684245e-03 3.790978094754399175e-03
6.355628130092663697e-02 -1.025320489314704431e-02 2.910805731762305948e-03
6.431408862026291584e-02 -1.034771517137167418e-02 2.275110043194542020e-03
6.351729282639465013e-02 -1.168612178881267560e-02 3.792887293537480775e-03
6.414828567360217337e-02 -9.240684559236850282e-03 2.579010192029954074e-03
6.472069539039582153e-02 -1.034465238460739733e-02 2.795641081465655153e-03
6.510082362124713917e-02 -1.069179839808617749e-02 1.304752926469185392e-03
6.198738106490028765e-02 -1.139972109767900532e-02 2.088128294422647580e-03
6.279074018098582122e-02 -9.498632296209438830e-03 1.465650683646568808e-03
6.613430583927401574e-02 -9.103054318963188507e-03 3.367450325598347893e-03
6.293917578567961857e-02 -1.133742086248704095e-02 2.642303020369413113e-03
6.375036940267761465e-02 -1.125809347788581105e-02 1.076359004379939810e-03
6.316545041631668744e-02 -9.954000473109139713e-03 2.946789116506337569e-03
6.491753286262669231e-02 -1.168705147747677031e-02 -1.462891548717051848e-03
6.403676619190981634e-02 -9.563697725588640730e-03 1.576780492427043434e-03
6.467906322572977706e-02 -1.113252424543190178e-02 3.913534556524961294e-03
6.581704158229229051e-02 -8.904470520446045034e-03 3.005146163289063033e-03
6.446616967578408519e-02 -1.014349193423483286e-02 1.685294575363413538e-03
6.187225545669014504e-02 -1.047172546198174570e-02 3.953017442712508656e-03
6.462727501951001652e-02 -9.260379558160516944e-03 4.802959432842146548e-03
6.308647349843093943e-02 -1.216669954225084449e-02 1.643953723478586149e-03
6.091428900871959096e-02 -1.187282088975330496e-02 2.460092402509633791e-03
6.338030843312883467e-02 -1.283649006747362986e-02 2.407624135953773115e-03
6.593385311850383235e-02 -1.099961804630375517e-02 2.621775493743053187e-03
6.241806603799929243e-02 -1.314608717919921177e-02 4.406480279142768741e-03
6.286509286484706638e-02 -1.006264739674192499e-02 1.436512812753920620e-03
6.291481694697328986e-02 -1.107572141584393932e-02 3.884959642697680127e-03
6.358716472132627806e-02 -1.046547464188860022e-02 3.988725153166589044e-03
6.642892937414349164e-02 -9.570241242936997073e-03 3.462778314427802928e-03
6.372161507244500367e-02 -1.122144457027338116e-02 2.312238002583219543e-03
6.509437312925606123e-02 -1.154931356088290118e-02 2.722325832647906618e-03
6.446306440772897606e-02 -1.095552851660175353e-02 4.084615290786158814e-03
6.400677473689106445e-02 -1.143217911718760749e-02 2.232480952411602937e-03
6.571976711827712259e-02 -9.749636368888925375e-03 3.288987291683559411e-03
6.432707150507085969e-02 -8.875643270225622161e-03 2.666150327310254364e-03
6.453682652225328775e-02 -1.178412077257715018e-02 3.098848688620398084e-03
6.289671155867740393e-02 -1.140846864556287199e-02 4.140528857361602810e-03
6.420147025754785464e-02 -1.274643417723028693e-02 2.226308795810788554e-03
6.188833928274439788e-02 -1.120958433399452114e-02 -2.988288909979708308e-04
6.533231184176699347e-02 -9.802508107251972636e-03 1.964652231416924577e-03
6.445665219104218524e-02 -9.583728145613840121e-03 1.170299809446967432e-03
6.104683345881831147e-02 -1.206226446543827435e-02 2.144067568948845870e-03
6.345118242404743092e-02 -1.014938429805455067e-02 3.166196528336301386e-03
6.388829713126259469e-02 -1.056298243507650114e-02 3.552510462453001283e-03
6.448243235704095855e-02 -1.024500877013070910e-02 2.375197421616376259e-03
6.396992960472278056e-02 -1.001213128482478232e-02 2.030171107185355095e-03
6.415998773508380104e-02 -1.155822027784900174e-02 3.115596128017011912e-03
6.321039403270614643e-02 -1.047038173508235692e-02 8.784542594133526450e-04
6.088205614384975539e-02 -1.257814441533131045e-02 3.173867689674342296e-03
6.299405913951119929e-02 -1.137927201661838306e-02 3.080884294301935999e-03
6.345124363347323659e-02 -9.693759696290826788e-03 5.714965423784912346e-03
6.372441905705392151e-02 -1.113637641825340752e-02 2.894318354829533702e-03
6.434929984624404575e-02 -1.064367517862527257e-02 2.809788309802163653e-04
6.208461445988014415e-02 -1.187767001273697109e-02 3.743582201787457042e-03
6.249165602195944080e-02 -1.165351333376318799e-02 1.462585143181538427e-03
6.373933718401425530e-02 -1.116226478803848676e-02 2.329540514622335801e-03
6.345069169095282624e-02 -1.008877694360553468e-02 1.648916227868599260e-03
6.365225636908020124e-02 -9.697004017267377152e-03 3.169388542358639316e-03
6.223531971873721980e-02 -1.070060926131992385e-02 1.423994937016309636e-03
6.270341991886715927e-02 -1.147180528226990348e-02 3.386229897957851454e-03
6.408249349059816358e-02 -9.063765910512472379e-03 4.065887301627352235e-03
6.324629856960248264e-02 -1.097879624656830644e-02 3.439121153347504678e-03
6.294776355445322324e-02 -8.432476198388882960e-03 3.041389181456938262e-03
6.218149709302292494e-02 -1.014898097481693739e-02 3.803118405568101101e-03
6.578672109569316806e-02 -9.169239120224853545e-03 2.987902338977319050e-03
6.577679703216957052e-02 -7.992335558468427470e-03 2.659066285298286592e-03
6.386568873377948541e-02 -1.048653663412779657e-02 3.681646111287933953e-03
6.614278635252496263e-02 -1.070515147952240398e-02 2.835267758905829494e-03
6.380791012985279065e-02 -1.179291282853203726e-02 3.911476283284406885e-03
6.382459769677348294e-02 -1.122551281248856947e-02 2.592496014709053109e-03
6.449940854940558466e-02 -1.096167161661724954e-02 3.621915735799730029e-03
6.567333212336121107e-02 -1.346398171355303597e-02 2.237503629649584269e-03
6.395516680343410476e-02 -1.085049540213475772e-02 7.883246002230864802e-04
6.298641859099177176e-02 -1.157195645033297360e-02 2.551114808678978108e-03
6.296290960944592174e-02 -1.049255358408776595e-02 1.774528232719646548e-03
6.433301429806589922e-02 -1.169421194968142674e-02 3.721709145789647843e-03
6.359376602829311387e-02 -1.218775482923446785e-02 1.998153476287886643e-03
6.424233433597389964e-02 -1.037292909728211587e-02 3.349323466739856370e-03
6.550975008842571667e-02 -9.123970559170108130e-03 2.175669487989723150e-03
6.262929461236957374e-02 -1.077110313241405604e-02 2.515184938543163495e-03
6.480962102674001080e-02 -1.302227099906719254e-02 3.405970015195311507e-03
